LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit.Code,Unit,PowerCode.Code,PowerCode,Reference.Period.Code,Reference.Period,Value,Flag.Codes,Flags
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-11,Nov-2015,IDX,Index,0,Units,2015_100,2015=100,98.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-12,Dec-2015,IDX,Index,0,Units,2015_100,2015=100,97.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-01,Jan-2016,IDX,Index,0,Units,2015_100,2015=100,98.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-02,Feb-2016,IDX,Index,0,Units,2015_100,2015=100,99.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-03,Mar-2016,IDX,Index,0,Units,2015_100,2015=100,99.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-04,Apr-2016,IDX,Index,0,Units,2015_100,2015=100,99.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-05,May-2016,IDX,Index,0,Units,2015_100,2015=100,99,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-06,Jun-2016,IDX,Index,0,Units,2015_100,2015=100,98.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-07,Jul-2016,IDX,Index,0,Units,2015_100,2015=100,98.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-08,Aug-2016,IDX,Index,0,Units,2015_100,2015=100,98.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-09,Sep-2016,IDX,Index,0,Units,2015_100,2015=100,98.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-10,Oct-2016,IDX,Index,0,Units,2015_100,2015=100,98,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-11,Nov-2016,IDX,Index,0,Units,2015_100,2015=100,100.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-12,Dec-2016,IDX,Index,0,Units,2015_100,2015=100,100.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,102.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,103.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,103.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,103.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,103.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,103.7,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,104.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,103.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,103.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,105.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,105.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,106.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,107,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,106.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,105.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,105,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,106,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,106.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,104.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,104.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,105.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,105.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,104.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,105.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,106.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,107.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,107.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,106.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,109,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,109.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,108.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,108.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,107.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,108.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,110.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,110.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,113.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,113.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,114.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,115.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-05,May-2020,IDX,Index,0,Units,2015_100,2015=100,115.9,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-06,Jun-2020,IDX,Index,0,Units,2015_100,2015=100,115.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-07,Jul-2020,IDX,Index,0,Units,2015_100,2015=100,113.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-08,Aug-2020,IDX,Index,0,Units,2015_100,2015=100,113,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-09,Sep-2020,IDX,Index,0,Units,2015_100,2015=100,111.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-10,Oct-2020,IDX,Index,0,Units,2015_100,2015=100,112.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-11,Nov-2020,IDX,Index,0,Units,2015_100,2015=100,112.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-12,Dec-2020,IDX,Index,0,Units,2015_100,2015=100,110.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-01,Jan-2021,IDX,Index,0,Units,2015_100,2015=100,114.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-02,Feb-2021,IDX,Index,0,Units,2015_100,2015=100,114.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-03,Mar-2021,IDX,Index,0,Units,2015_100,2015=100,114.2,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-04,Apr-2021,IDX,Index,0,Units,2015_100,2015=100,115.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-05,May-2021,IDX,Index,0,Units,2015_100,2015=100,114.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-06,Jun-2021,IDX,Index,0,Units,2015_100,2015=100,114.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-07,Jul-2021,IDX,Index,0,Units,2015_100,2015=100,114.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-08,Aug-2021,IDX,Index,0,Units,2015_100,2015=100,114.8,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-09,Sep-2021,IDX,Index,0,Units,2015_100,2015=100,113.7,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-10,Oct-2021,IDX,Index,0,Units,2015_100,2015=100,113.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-11,Nov-2021,IDX,Index,0,Units,2015_100,2015=100,114.5,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2021-12,Dec-2021,IDX,Index,0,Units,2015_100,2015=100,115.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-01,Jan-2022,IDX,Index,0,Units,2015_100,2015=100,120.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-02,Feb-2022,IDX,Index,0,Units,2015_100,2015=100,122.1,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-03,Mar-2022,IDX,Index,0,Units,2015_100,2015=100,123,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-04,Apr-2022,IDX,Index,0,Units,2015_100,2015=100,127.4,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-05,May-2022,IDX,Index,0,Units,2015_100,2015=100,131.7,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-06,Jun-2022,IDX,Index,0,Units,2015_100,2015=100,134.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-07,Jul-2022,IDX,Index,0,Units,2015_100,2015=100,136.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-08,Aug-2022,IDX,Index,0,Units,2015_100,2015=100,137.3,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-09,Sep-2022,IDX,Index,0,Units,2015_100,2015=100,137.6,"",""
CZE,Czech Republic,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2022-10,Oct-2022,IDX,Index,0,Units,2015_100,2015=100,141.7,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-01,Jan-2015,IDX,Index,0,Units,2015_100,2015=100,96.36973,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-02,Feb-2015,IDX,Index,0,Units,2015_100,2015=100,98.86237,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-03,Mar-2015,IDX,Index,0,Units,2015_100,2015=100,101.3072,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-04,Apr-2015,IDX,Index,0,Units,2015_100,2015=100,102.9599,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-05,May-2015,IDX,Index,0,Units,2015_100,2015=100,100.1975,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-06,Jun-2015,IDX,Index,0,Units,2015_100,2015=100,97.40435,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-07,Jul-2015,IDX,Index,0,Units,2015_100,2015=100,97.6741,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-08,Aug-2015,IDX,Index,0,Units,2015_100,2015=100,98.95116,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-09,Sep-2015,IDX,Index,0,Units,2015_100,2015=100,100.177,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-10,Oct-2015,IDX,Index,0,Units,2015_100,2015=100,100.935,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-11,Nov-2015,IDX,Index,0,Units,2015_100,2015=100,101.9492,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2015-12,Dec-2015,IDX,Index,0,Units,2015_100,2015=100,103.2126,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-01,Jan-2016,IDX,Index,0,Units,2015_100,2015=100,107.6344,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-02,Feb-2016,IDX,Index,0,Units,2015_100,2015=100,107.5935,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-03,Mar-2016,IDX,Index,0,Units,2015_100,2015=100,105.951,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-04,Apr-2016,IDX,Index,0,Units,2015_100,2015=100,104.3838,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-05,May-2016,IDX,Index,0,Units,2015_100,2015=100,102.673,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-06,Jun-2016,IDX,Index,0,Units,2015_100,2015=100,103.8647,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-07,Jul-2016,IDX,Index,0,Units,2015_100,2015=100,107.1359,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-08,Aug-2016,IDX,Index,0,Units,2015_100,2015=100,105.0769,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-09,Sep-2016,IDX,Index,0,Units,2015_100,2015=100,104.3428,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-10,Oct-2016,IDX,Index,0,Units,2015_100,2015=100,106.1798,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-11,Nov-2016,IDX,Index,0,Units,2015_100,2015=100,105.572,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2016-12,Dec-2016,IDX,Index,0,Units,2015_100,2015=100,109.0447,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,115.9933,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,116.9733,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,119.2304,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,120.6952,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,120.0328,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,118.7626,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,117.9192,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,117.6562,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,117.3899,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,119.705,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,122.2249,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,124.0791,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,126.1517,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,128.9824,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,131.598,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,131.3248,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,133.2336,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,141.1964,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,140.8003,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,140.889,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,149.9035,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,154.7352,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,153.5879,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,155.2405,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,165.2213,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,166.7135,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,170.7769,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,173.1602,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,171.1252,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,168.3047,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,166.4404,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,165.1565,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,164.1697,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,166.8808,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,167.2462,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,172.1427,"",""
TUR,Türkiye,CP010000,CPI: 01 - Food and non-Alcoholic beverages,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,180.1499,"",""
